ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,district,area_total,area_living,area_kitchen,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name,rooms
1079198618,2026-07-31T11:44:30Z,Сдается однокомнатная квартира,"Сдается просторная однокомнатная квартира на длительный срок (ранее никто не проживал). 
Новостройка, минимум мебели, но всё необходимое для проживани",395.45,1150.0,False,https://re.kufar.by/vi/1079198618,255,42.0,18.0,9.5,3,,10.0,19.0,1,2025.0,25,27.670222,53.91346,"Карвата ул, 3В, Минск",Ольга,
1079197937,2026-07-31T11:36:56Z,Недвижимость,"Сдаётся светлая, yютная кв-pа в доме комфоpт класса на 14 этаже. В подъезде консьеpж, гpyглосyточное видеонаблюдение.   В кв-pе сделан pемонт, мебель,",480.0,1395.89,False,https://re.kufar.by/vi/1079197937,320,44.0,20.0,12.0,3,,14.0,24.0,2,2016.0,29,27.481126,53.864049,"Газеты Правда пр, Минск",Валера,
1079195116,2026-07-31T11:01:27Z,Молодая пара ищет квартиру (оба работаем),До 1300 в хорошем срстрянии,450.0,1308.65,False,https://re.kufar.by/vi/1079195116,,400.0,,,,,,,,,24,27.598976513667626,53.92196320776444,"Независимости пр, Минск",Ангелина,
1079192464,2026-07-31T10:36:35Z,3-х комн.квартира возле Комаровки,"Сдается 3-х комнатная квартира,одна остановка от Комаровского рынка,
Метро.пл.Якуба Коласа.
Квартира после косметического ремонта.
Все комнаты раздель",680.0,1977.51,False,https://re.kufar.by/vi/1079192464,,64.0,,7.0,4,1,3.0,9.0,3,1985.0,23,27.566386,53.925237,"Старовиленская ул, 133, Минск",Ирина,4.0
1079192903,2026-07-31T10:33:21Z,1-комн квартира Зеленый луг,"Уютная 1-к. квартира у леса — идеальный баланс природы и комфорта!

Сдается на длительный срок светлая, теплая и по-домашнему уютная 1-комнатная кварт",450.0,1308.65,False,https://re.kufar.by/vi/1079192903,100,33.0,,,3,5,6.0,9.0,,,23,27.603297,53.959802,"Мирошниченко ул, 7, Минск",Андрей,4.0
1079190726,2026-07-31T10:03:36Z,Сдается 2- х комнатная квартира,2-х комнатная квартира с евро ремонтом. Стоимость из расчета 650 долларов США. Описание: Сдается в аренду светлая и просторная квартира в современном,653.35,1900.0,False,https://re.kufar.by/vi/1079190726,,61.0,50.0,11.0,1,5,4.0,5.0,2,2010.0,27,27.568191,53.874063,"Маяковского ул, 100, Минск",Юрий,
1079189587,2026-07-31T09:48:59Z,Комфортабельная 2-комнатная квартира м. Грушевка,"Представляем вашему вниманию просторную 2-комнатную квартиру по пр-т Дзержинского д.21 в ЖК «Триумф»
  
О доме. 
Каркасно-блочный дом 2022 года постро",900.0,2617.29,True,https://re.kufar.by/vi/1079189587,55,66.1,46.1,19.2,3,5,8.0,15.0,10,2022.0,29,27.50875,53.88359,"Дзержинского пр, 21, Минск",ООО Авангард Недвижимость,2.0
1079189258,2026-07-31T09:44:39Z,2-х к квартира у метро,"Уютная 2-х комнатная  сталинка в престижном микрорайоне столицы!
Дом находится у метро ""Площадь Победы "", рядом два шикарных парка для отдыха, масса р",800.0,2326.48,False,https://re.kufar.by/vi/1079189258,,60.0,50.0,9.0,1,5,6.0,6.0,3,,22,27.571793,53.910527,"Киселёва ул, 7, Минск",Ирина,2.0
1079189031,2026-07-31T09:42:03Z,Квартира,"Сдается квартира в новом доме ЖК Минск-Мир.Дом сдан в марте 2025 г.Квартира укомплектована полностью всей необходимой техникой (холодильник,в арочная",498.61,1450.0,False,https://re.kufar.by/vi/1079189031,170,28.7,26.3,,1,5,6.0,21.0,10,2025.0,28,27.554656129674843,53.86446221436571,"Жореса Алфёрова ул, 3, Минск",Наталья,
1079188179,2026-07-31T09:30:40Z,Однокомнатная квартира в длительную аренду,"В длительную аренду по договору сдается однокомнатная квартира с хорошим ремонтом, с мебелью и всем необходимым для комфортного проживания.
Дом распол",450.0,1308.65,False,https://re.kufar.by/vi/1079188179,,35.0,,,1,5,2.0,5.0,,,24,27.611122,53.93593,"Волгоградская ул, 49А, Минск",Наталья,2.0
1069314211,2026-07-31T09:22:04Z,Элитная трехкомнатная квартира в ЖК «Олимпик Парк»,"Элитная трехкомнатная квартира в ЖК «Олимпик Парк».
 
В долгосрочную аренду роскошная трехкомнатная квартира площадью 90 кв.м, в самом престижном и эк",1495.82,4350.0,True,https://re.kufar.by/vi/1069314211,140,90.0,65.0,,3,10,4.0,7.0,10,2018.0,22,27.452255,53.938819,"Ратомская ул, 32, Минск",Ассистанс Хэлс Риэлт,3.0
1079186723,2026-07-31T09:12:09Z,Сдам квартиру в Минск-Мире,"Сдам 1ку в Минск-Мир. Метро, магазин, садик, школа, все рядом. На фото стоит диван, сейчас там кровать (ширина 1.2м) письменный стол и телевизор. Сдав",450.0,1308.65,False,https://re.kufar.by/vi/1079186723,170,30.0,,,3,5,6.0,25.0,10,2024.0,28,27.551114,53.861065,"Жореса Алфёрова ул, 11, Минск",Дарья,
1068525495,2026-07-31T08:59:10Z,Сдается 2х комнатная квартира на длительный срок,"Уютная квартира сдается на длительный срок, от 1 года.
До метро Партизанская 10 минут. До центра 30мин. Рядом гимназия, школы, детские сады, современн",550.19,1600.0,False,https://re.kufar.by/vi/1068525495,,44.0,33.0,5.8,1,10,5.0,5.0,1,1962.0,26,27.617603731961417,53.87242998692694,"Васнецова ул, 11, Минск",Валерия,4.0
1079184866,2026-07-31T08:49:10Z,Сдаётся 2-х комнатная квартира,"Сдается просторная 2-комнатная квартира - сталинка в Центре Минска.
Идеальное предложение для тех, кто ищет комфортное жилье в столице.
Квартира наход",750.0,2181.08,False,https://re.kufar.by/vi/1079184866,,56.0,,,,5,,,,,25,27.579519,53.909365,"Козлова ул, 2, Минск",Полина,2.0
1079184549,2026-07-31T08:45:07Z,Сдам 1ую квартиру по ул.Филатова,"Сдается 1ая квартира по ул.Филатова. Чистая, аккуратная. Студентов и одиноких мужчин просьба не беспокоить.",343.87,1000.0,False,https://re.kufar.by/vi/1079184549,,31.0,,,1,,2.0,5.0,,,26,27.631747,53.87084,"Филатова ул, Минск",Тамара,
1079184301,2026-07-31T08:43:47Z,"Снять 1-комнатную квартиру, г. Минск, ул. Шугаева, 17/б","Сдаётся большая, светлая и уютная квартира по адресу: ул. Шугаева 17Б! Квартира расположена на 15 этаже 19 этажного дома, укомплектована всей необходи",481.41,1400.0,True,https://re.kufar.by/vi/1079184301,280,42.4,17.9,9.2,3,,15.0,19.0,,,24,27.683697,53.938172,"Шугаева ул, 17Б, Минск","ООО ""Резалт Недвижимость""",
1055179160,2026-07-31T08:39:34Z,Сдаётся стильная 3-комнатная квартира в Минске,"Сдаётся современная, светлая и уютная 3-комнатная квартира с продуманной планировкой и качественным наполнением.

Планировка и оснащение:
• Мастер-спа",700.0,2035.67,False,https://re.kufar.by/vi/1055179160,170,60.0,,,3,5,9.0,16.0,2,2017.0,28,27.555094,53.871275,"Аэродромная ул, 32, Минск",Татьяна,5.0
1072321468,2026-07-31T08:26:02Z,"Минск, улица Червякова, 5","Дом расположен вблизи Комсомольского озера, Парка Победы, в Центральном районе,

Это уникальное место, где центр города сочетается со спокойствием и з",1844.85,5365.0,True,https://re.kufar.by/vi/1072321468,,116.5,78.4,14.0,4,,5.0,7.0,3,2006.0,22,27.550692,53.921828,"Червякова ул, 5, Минск","ООО ""Группа компаний Эксклюзив""",
1079181795,2026-07-31T08:14:45Z,Квартира в аренду,"Сдается квартира ТОЛЬКО гражданам РБ. По договору. На длительный срок. Квартира теплая, двор тихий. Расположена в чистом районе с хорошей инфраструкту",550.19,1600.0,False,https://re.kufar.by/vi/1079181795,280,50.0,30.0,9.0,3,5,6.0,12.0,1,,24,27.684981,53.93778,"Руссиянова ул, 13к2, Минск",Евгений,
1079180654,2026-07-31T08:02:10Z,2-х комнатная Рафиева 98,"Сдается на длительный срок просторная, чистая и светлая 2-х комнатная квартира. Отличный развитый район со всей инфраструктурой. Удобный диван расклад",447.03,1300.0,False,https://re.kufar.by/vi/1079180654,150,50.9,30.0,8.4,3,1,10.0,16.0,1,1995.0,29,27.432528,53.85747,"Рафиева ул, 98, Минск",Ан,3.0
1074613059,2026-07-31T07:49:05Z,Сдам квартиру,Сдается на длительный срок уютная однокомнатная квартира на 9-м этаже десятиэтажного дома в минутной доступности от станции метро Каменная горка. Рядо,500.0,1454.05,False,https://re.kufar.by/vi/1074613059,80,41.6,19.6,9.1,3,1,9.0,10.0,3,,30,27.437373588930715,53.90625638646781,"Притыцкого ул, 97, Минск",Елена,
1057843333,2026-07-31T07:42:21Z,"3 комнатная квартира по ул. Золотая Горка, 20","На длительный срок сдается стильная с дизайнерским ремонтом квартира.
Кирпичный дом расположен в тихом историческом центре города с развитой инфрастру",804.65,2340.0,True,https://re.kufar.by/vi/1057843333,,81.6,61.8,9.3,3,,4.0,9.0,3,1968.0,23,27.588655,53.914351,"Золотая Горка ул, 20, Минск",ООО Центр риэлтерских услуг Академическое,3.0
1079176104,2026-07-31T07:38:25Z,Сдаётся уютная 1-комнатная квартира на 18-ом этаже,Сдаётся уютная 1-комнатная квартира с прекрасным видом на город на 18-ом этаже на длительный срок. Квартира оснащена всей необходимой техникой: стирал,450.0,1308.65,False,https://re.kufar.by/vi/1079176104,,42.8,17.9,,3,,18.0,19.0,,2009.0,29,27.445544,53.85601,"Сергея Есенина ул, 62, Минск",Виктор,
1079172305,2026-07-31T07:15:38Z,Сдаю 2-х комнатную квартиру,"Двухкомнатная квартира со всеми удобствами.С мебелью,техникой и всем необходимым для комфортного проживания.Дизайнерский ремонт,лоджия жилая.Паре без",618.96,1800.0,False,https://re.kufar.by/vi/1079172305,,48.0,36.0,,3,10,5.0,12.0,3,1995.0,27,27.58549180079826,53.89060664099331,"Ленинский район, Минск",Татьяна,3.0
1049248902,2026-07-31T07:13:34Z,2х комнатная квартира Аквамарин на Филимонова,"Тихая, светлая, уютная 2х комнатная просторная квартира в элитном комплексе АКВАМАРИН. Рядом лес и речка, закрытая территория. Вид на библиотеку. Быто",850.0,2471.89,False,https://re.kufar.by/vi/1049248902,240,70.0,,,,,3.0,9.0,10,2015.0,25,27.637128,53.918355,"Филимонова ул, 22, Минск",Елена,4.0
1027398262,2026-07-31T07:10:55Z,"3-к квартира  Сурганова ул., 38","Ищете комфортное и современное жилье? Предлагаем вам уютную трехкомнатную квартиру-студию в Советском районе — идеальное решение для тех, кто ценит уд",980.0,2849.94,True,https://re.kufar.by/vi/1027398262,,75.0,27.8,,2,,7.0,7.0,,1972.0,23,27.5934,53.9274,"Сурганова ул, 38, Минск",ООО ТВОЯ СТОЛИЦА,
1079171453,2026-07-31T07:04:19Z,Трехкомнатная квартира. Собственник,"Сдаются Три комнаты в квартире. Юго запад.
ул.Белецкого 14/1
В квартире есть все необходимое для комфортного проживания: спальные места в каждой комна",618.96,1800.0,False,https://re.kufar.by/vi/1079171453,320,65.0,,,3,,,,,,29,27.460537,53.855728,"Белецкого ул, 14к1, Минск",Минск,
1079170805,2026-07-31T06:58:20Z,Ищем квартиру на долгий срок,"Агенствам просьба не беспокоить только собственники 

Мы ищем квартиру! 

Молодая пара (я студентка, парень работает) ищет уютное жилье в Минске. Без",361.06,1050.0,False,https://re.kufar.by/vi/1079170805,,666.0,,,,,,,,,23,27.582188852941808,53.91583920773259,"Веры Хоружей ул, Минск",Илья,
1079170785,2026-07-31T06:58:07Z,"1-комн. квартира в Центральном районе, ул. Нарочанская 4, на длительный срок для белорусов","Однокомнатная раздельная квартира со совмещенным санузлом. Дом введен в эксплуатацию - 11 декабря 2019г. Конструкция дома - железобетонный каркас, нар",650.0,1890.27,False,https://re.kufar.by/vi/1079170785,,42.0,20.0,9.0,3,5,14.0,19.0,10,2019.0,22,27.477839,53.934605,"Нарочанская ул, 4, Минск",Dine,1.0
1078885021,2026-07-31T06:50:07Z,Евродвушка в аренду,"Уютная евродвушка 46 м2 в 1 мин от Метро и Авиа Молл
Все необходимое для жизни: мебель, техника. Бойлер.
На длительный срок",600.0,1744.86,False,https://re.kufar.by/vi/1078885021,170,46.0,20.0,16.0,3,5,9.0,10.0,2,2021.0,28,27.549991,53.869784,"Мира пр, 1, Минск",Елена,4.0
1076118236,2026-07-31T06:46:52Z,2-комнатная квартира в Центре,"ТОЛЬКО ДОЛГОСРОЧНАЯ АРЕНДА. 
СУБАРЕНДА НЕ ИНТЕРЕСУЕТ
Уютная , просторная квартира в самом центре Минска. Окна выходят на две стороны, из спальни вид н",750.0,2181.08,False,https://re.kufar.by/vi/1076118236,,58.0,38.5,,1,5,5.0,5.0,,,22,27.557843,53.901064,"Ленина ул, 8, Минск",Татьяна,
1079167231,2026-07-31T06:15:19Z,2-х комнатная  кв-ра. ЖК '' Комфорт Парк''. Центральный р-н,"Новая  стильная   квартира после  ремонта.
                               Первое  заселение.
  Сдается   атмосферная    двухкомнатная  квартира  в одн",1070.0,3111.67,False,https://re.kufar.by/vi/1079167231,,58.0,,,3,,7.0,15.0,10,2021.0,22,27.52385,53.914627,"Тимирязева ул, 28, Минск",Пользователь,
1078029213,2026-07-31T06:04:31Z,Сдам квартиру,Сдам студию в Минск Мир в долгосрочную аренду. Обустроена всем необходимым для комфортной жизни. 10 минут пешком до метро. Сдаётся гражданам РБ. Без п,500.0,1454.05,False,https://re.kufar.by/vi/1078029213,170,28.0,24.0,,3,5,8.0,,,,28,27.550369,53.860619,"Жореса Алфёрова ул, 13, Минск",Наталья,
1079138864,2026-07-31T05:59:35Z,Квартира аренда,"Первое заселение,  всё новое. Договор. Резидентам РБ.",600.0,1744.86,False,https://re.kufar.by/vi/1079138864,,30.0,30.0,,1,1,8.0,9.0,3,1969.0,22,27.546990717506276,53.903016632667715,"Романовская Слобода ул, 10, Минск",Татьяна,2.0
1079136573,2026-07-31T05:51:48Z,1-комнатная длительная аренда ул.Панченко/Сухарево,"Общая площадь 43,9 м.кв., комната 17, кухня 9.  Кухонный стол сделан на заказ, в сложенном виде 60х60см. Из кухни выход на лоджию: лоджия утеплена, ст",500.0,1454.05,False,https://re.kufar.by/vi/1079136573,,43.9,41.4,9.0,3,5,3.0,10.0,1,2009.0,30,27.416717,53.891444,"Пимена Панченко ул, 68, Минск",Ирина,5.0
1076174153,2026-07-31T05:23:26Z,Сдам квартиру с дизайнерским ремонтом на долго,"Сдам двухкомнатную квартиру с дизайнерским ремонтом по ул. Волгоградская 49. Делали для себя. Посудомойка, и всё остальное прилагается. Бонус: ежеднев",550.0,1599.46,False,https://re.kufar.by/vi/1076174153,,50.0,45.0,10.0,1,10,5.0,5.0,4,1980.0,24,27.611535,53.93646,"Волгоградская ул, 49, Минск",Сергей,2.0
1079149663,2026-07-31T05:17:39Z,Сдам в аренду квартиру,Сдам уютную квартиру на длительный срок по договору аренды. Квартира находится в 2-х минутах ходьбы от станции метро Грушевка. Есть всё необходимое дл,600.0,1744.86,False,https://re.kufar.by/vi/1079149663,,49.0,42.8,,3,5,3.0,21.0,2,2025.0,29,27.512612,53.886525,"Дзержинского пр, 30, Минск",Наталья,2.0
1034654163,2026-07-30T21:36:24Z,"Квартира, 1 комн., 32 м², этаж 5 из 5","Прекрасная однокомнатная квартира,сделанная с любовью от хозяина без комиссии.расположена в престижном первомайском районе на перекрестке улиц Волгогр",518.49,1507.82,False,https://re.kufar.by/vi/1034654163,,32.0,,,1,10,5.0,5.0,,1964.0,24,27.605552,53.936471,"Якуба Коласа ул, 50к2, Минск",Екатерина,2.0
1079135099,2026-07-30T20:04:41Z,Квартира,"Уютная двухкомнатная квартира в благоустроенном районе города. Удобное место расположения рядом метро Михалова, Петровщина., магазин, школа, детский с",481.41,1400.0,False,https://re.kufar.by/vi/1079135099,320,46.0,25.0,7.0,1,1,4.0,9.0,1,1984.0,29,27.471802,53.870718,"Алибегова ул, 13к3, Минск",Татьяна,2.0
1079134563,2026-07-30T20:03:40Z,Квартира с евроремонтом,"Стильная, комфортабельная, свежая квартира в респектабельной локации и доме. На долгий срок, гражданам РБ, по договору.",600.0,1744.86,False,https://re.kufar.by/vi/1079134563,,42.0,,,3,10,10.0,,10,,22,27.477839,53.934605,"Нарочанская ул, 4, Минск",wiju,2.0
1072602187,2026-07-30T20:03:32Z,"Аренда 2-комнатной квартиры, Победителей 133","Сдается двухкомнатная квартира в Минске, по улице Победителей 133. Дом располагается в экологически чистом, престижном районе Лебяжий. Рядом МКАД. Пре",870.0,2530.05,True,https://re.kufar.by/vi/1072602187,,56.4,50.7,,3,,14.0,14.0,4,2015.0,22,27.464,53.942,"Победителей пр, 133, Минск",ООО Центр недвижимости ГАЛАКТИКА,
1079134296,2026-07-30T20:02:20Z,Сдам квартиру,"Звонить с 17-00 до 21_00. Квартира сдается гражданам РБ, категорически некурящим и без животных, заключается договор от года. До метро Каменная горка",380.0,1105.08,False,https://re.kufar.by/vi/1079134296,130,33.0,,7.2,2,1,1.0,,1,,30,27.443747164699765,53.90888115953798,"Притыцкого ул, 102, Минск",Марта,2.0
1079134287,2026-07-30T20:01:49Z,Долгосрочная аренда,Сдается уютная светлая квартирка рядом с метро на длительный срок,700.0,2035.67,False,https://re.kufar.by/vi/1079134287,55,67.0,,,3,5,7.0,9.0,4,2010.0,29,27.515622,53.884477,"Папанина ул, 18, Минск",Татьяна,2.0
1078311024,2026-07-30T19:46:52Z,Сдам квартиру студию Минск-Мир,"Светлая и уютная квартира имеет грамотное зонирование, которое позволяет разделить пространство на зоны кухни, гостиной, коридора с гардеробной, а так",530.0,1541.29,False,https://re.kufar.by/vi/1078311024,170,30.0,25.0,,1,5,20.0,25.0,1,2025.0,28,27.552938,53.860056,"Михаила Савицкого ул, 37, Минск",Наталья,3.0
1079134171,2026-07-30T19:38:52Z,"Квартира вблизи центра у канала, с 30 августа","3-комнатная квартира вблизи центра Минска

С 30 августа 2026 сдаётся трёхкомнатная квартира вблизи центра Минска.

Квартира большая, тёплая и готова к",650.0,1890.27,False,https://re.kufar.by/vi/1079134171,,65.0,50.0,15.0,1,1,4.0,5.0,3,1989.0,25,27.605292,53.901987,"переулок Козлова, 48, Минск",Sergey Nameritov,5.0
1079133909,2026-07-30T19:38:14Z,Однокомнатная квартира,Квартира в центре города. Удобное расположение между метро Фрунзенская и Молодежная. Отличная инфраструктура. В квартире есть все необходимое.,500.0,1454.05,False,https://re.kufar.by/vi/1079133909,,31.0,17.0,6.1,1,,5.0,5.0,3,1961.0,29,27.530794,53.905939,"Кальварийская ул, 15, Минск",Светлана,
1079133557,2026-07-30T19:32:31Z,квартира 1-комнатная аренда,"Уютная 1-комнатная квартира после полного ремонта. В квартире все новое: обои, плитка, диван, стол компьютерный, шкаф, кухонный гарнитур, холодильник,",481.41,1400.0,False,https://re.kufar.by/vi/1079133557,80,33.1,16.8,7.0,3,5,9.0,9.0,1,1994.0,30,27.445472,53.893954,"Якубовского ул, 48к1, Минск",таня,
1079133299,2026-07-30T19:30:28Z,Сдам квартиру Минск Гурского,"Квартира Гурского Минск.
Добрый день! Сдам трехкомнатную по адресу: ул. Гурского, 44/1. 
Тихий живописный район вблизи реки. Расположение в 3 минутах",699.0,2032.76,False,https://re.kufar.by/vi/1079133299,,82.0,46.0,14.0,3,1,7.0,9.0,,,29,27.486669,53.879286,"Гурского ул, 44к1, Минск",Зинаида,
1069890214,2026-07-30T19:27:35Z,Квартира-студия,"Сдается стильная и светлая квартира-студия с новым современным ремонтом 
В квартире:
— удобная двуспальная кровать
— зона отдыха с диваном
— полноценн",600.0,1744.86,False,https://re.kufar.by/vi/1069890214,,41.0,,,1,10,2.0,7.0,,2024.0,23,27.56829,53.962049,"Виталия Цвирко ул, 74, Минск",Светлана,2.0
1079133089,2026-07-30T19:20:40Z,Сдам квартиру в Минск-Мире,"Сдам однокомнатную квартиру в Минск-Мире в доме Марина-4. В 5 минутах ходьбы станция метро ""Аэродромная"" и новый ТЦ ""Avia Mall"". В шаговой доступности",515.8,1500.0,False,https://re.kufar.by/vi/1079133089,170,40.0,40.0,,3,5,16.0,22.0,1,2018.0,28,27.552632,53.869651,"Братская ул, 8, Минск",Нелли,2.0
1079132672,2026-07-30T19:20:08Z,Сдам квартиру в Партизанском районе,"Сдам двухкомнатную квартиру в Минске по адресу ул. Захарова 74
Квартира находится в двух остановках от Площади победы, хороший тихий район. Квартира в",600.0,1744.86,False,https://re.kufar.by/vi/1079132672,200,41.0,,7.0,1,5,4.0,5.0,3,1969.0,25,27.588277,53.895933,"Захарова ул, 74, Минск",Александра,
1079130756,2026-07-30T18:39:07Z,2-комн квартира в ЖК Vogue Макаенка 12Б,"Двухкомнатная квартира в ЖК VOGUE по адресу ул. Макаенка, 12Б. Окна на ул. Макаенка (внешняя сторона дома).
11 этаж. Полная комплектация мебелью и тех",700.0,2035.67,False,https://re.kufar.by/vi/1079130756,,50.0,40.0,,3,10,9.0,25.0,10,2018.0,24,27.625532450115003,53.922581654547976,"Макаёнка ул, 12Б, Минск",Вячеслав,4.0
1066134773,2026-07-30T18:04:42Z,Квартира,Сдается однакомнатная квартира в центре Минска . В квартире все имеется для комфортного проживания. В шаговой доступности станции метро Парк Челюкинце,700.0,2035.67,False,https://re.kufar.by/vi/1066134773,,32.0,18.5,6.1,1,1,5.0,5.0,3,,24,27.605283,53.923026,"Независимости пр, 87, Минск",анжела,4.0
1079127318,2026-07-30T17:55:30Z,сдам квартиру в центре,"Центр! Редкая возможность снять уютную, чистую однушку прямо в центре столицы! Инфраструктура закрывает все потребности на 100%. Бюджет:  + коммунальн",435.0,1265.02,True,https://re.kufar.by/vi/1079127318,,37.0,16.9,7.0,1,1,4.0,9.0,1,1984.0,23,27.59232,53.908411,"Платонова ул, 21, Минск",Ольга,2.0
1079126724,2026-07-30T17:49:24Z,"Долгосрочная аренда квартиры, ул.  Заславская 12","Сдается 2-х комнатная квартира в центре Минска с ремонтом, в шаговой доступности метро. Рядом с домом развитая инфраструктура. Квартира готова к прожи",650.0,1890.27,False,https://re.kufar.by/vi/1079126724,90,49.0,30.0,71.0,1,,4.0,9.0,1,,22,27.538699,53.910956,"Заславская ул, 12, Минск",Татьяна,
1079125581,2026-07-30T17:34:11Z,Аренда квартиры в центре Минска,"Сдается на длительный срок (минимум от года) видовая однокомнатная квартира с панорамными окнами недалеко от центра г.Минск. 
В шаговой доступности от",481.41,1400.0,False,https://re.kufar.by/vi/1079125581,,43.0,18.5,11.0,1,1,14.0,14.0,10,2014.0,24,27.618012,53.933539,"Волгоградская ул, 25А, Минск",Ксения,3.0
1077263748,2026-07-30T17:28:11Z,Долгосрочная аренда,"Аккуратная квартира, после капитального ремонта.",361.06,1050.0,False,https://re.kufar.by/vi/1077263748,,30.0,16.0,6.0,1,1,2.0,,,1968.0,26,27.63135342423604,53.87074570167768,"Филатова ул, 10, Минск",ирина,
1079124214,2026-07-30T17:16:59Z,двухкомнатная квартира на дана молл,"Сдается с 18.08 великолепная двухкомнатная квартира с евроремонтом в Дана Молл рядом с метро ""Восток"" на длительный срок, по договору. Небольшие комму",650.0,1890.27,False,https://re.kufar.by/vi/1079124214,325,68.0,35.0,10.0,3,5,11.0,15.0,10,2015.0,24,27.655157,53.931652,"Кирилла Туровского ул, 12, Минск",евгений,2.0
1079119320,2026-07-30T16:54:19Z,Сдам 2х ком кВ собственник длительный срок,Сдам на длительный срок 2х комн кВ,380.0,1105.08,False,https://re.kufar.by/vi/1079119320,305,40.0,45.5,,3,1,3.0,5.0,4,1970.0,26,27.642859,53.838236,"Ауэзова ул, 11, Минск",cheslav,
1079118621,2026-07-30T16:47:02Z,"1-к квартира  Леонида Щемелёва ул., 30","Сдается в аренду новая (никто не жил), современная квартира в Минске, расположенная по адресу: ул. Леонида Щемелёва.Идеальный вариант для тех, кто ище",549.57,1598.19,True,https://re.kufar.by/vi/1079118621,170,32.6,25.4,,3,,6.0,25.0,,2025.0,28,27.5545,53.8586,"Леонида Щемелёва ул, 30, Минск",ООО ТВОЯ СТОЛИЦА,
1078226295,2026-07-30T16:43:34Z,Сдать квартиру,"Сдается на длительный срок, первое заселение",750.0,2181.08,False,https://re.kufar.by/vi/1078226295,170,38.2,25.4,15.6,3,10,3.0,25.0,10,2024.0,28,27.554294,53.861039,"Игоря Лученка ул, 30, Минск",Владимир,4.0
1079116845,2026-07-30T16:42:27Z,аренда кватиры,"в аренду 1 комнатную квартиру с хорошей энергетикой на продолжительный срок по договору, без детей и животных, имеется вся необходимая бытовая техника",480.0,1395.89,False,https://re.kufar.by/vi/1079116845,145,47.3,18.9,12.0,1,5,15.0,16.0,2,2008.0,27,27.56502,53.845307,"Павла Шпилевского ул, 57, Минск",сергей,
1079117979,2026-07-30T16:38:43Z,"Снять 3-комнатную квартиру, г. Минск, просп. Правда газеты, 16","Сдаётся просторная трёхкомнатная квартира премиум-класса с дизайнерским ремонтом, всего 5 минут пешком от метро Петровщина, пог адресу: проспект газет",899.56,2616.0,True,https://re.kufar.by/vi/1079117979,320,74.4,42.0,12.3,1,5,2.0,18.0,,,29,27.483013,53.868032,"Газеты Правда пр, 16, Минск","ООО ""Резалт Недвижимость""",
1079115540,2026-07-30T16:24:02Z,Квартира,"Сдам квартиру (евродвушка, первый этаж) в Каменной горке по ул.Нёманская на длительный срок. Квартира полностью готова для проживания. Имеется собстве",580.0,1686.7,False,https://re.kufar.by/vi/1079115540,105,61.0,57.0,12.0,1,5,1.0,9.0,1,2009.0,30,27.427578,53.917676,"Нёманская ул, Минск",Cветлана,2.0
1071434720,2026-07-30T16:18:02Z,Аренда бизнес-апартаменты Минск-мир,"Многофункциональные бизнес-апартаменты для жизни и бизнеса, где можно зарегистрироваться по месту жительства (оформить «постоянную прописку») и/или оф",450.0,1308.65,False,https://re.kufar.by/vi/1071434720,170,41.4,33.8,,3,20,11.0,16.0,2,2026.0,28,27.539741,53.860662,"Жореса Алфёрова ул, 22, Минск",Полина,
1071644666,2026-07-30T16:08:03Z,"Аренда 2-комнатной квартиры, Аэродромная 26А","Сдается светлая евро-двушка в ЖК «Минск Мир» 

 О квартире:
Уютная и современная планировка
Полностью укомплектована мебелью и техникой для комфортног",570.0,1657.62,True,https://re.kufar.by/vi/1071644666,170,38.4,29.9,,3,,23.0,25.0,4,2022.0,28,27.546299,53.871403,"Аэродромная ул, 26А, Минск",ООО Центр недвижимости ГАЛАКТИКА,
1074692567,2026-07-30T16:04:10Z,Квартира в длительную аренду,"Сдаётся 2х комнатная квартира в длительную аренду с хорошим ремонтом на 10 этаже . В квартире  имеется всё  для комфортного проживания, всё  что требу",700.0,2035.67,False,https://re.kufar.by/vi/1074692567,110,76.0,40.0,18.0,1,5,10.0,24.0,10,2014.0,30,27.522049206487488,53.90893081194864,"Скрыганова ул, 4Д, Минск",СВЕТЛАНА,3.0
1065272673,2026-07-30T15:45:45Z,"Аренда 2-комнатной квартиры, Мястровская 28","Сдается двухкомнатная квартира в Минске, по улице Мястровская 28. Дом располагается в экологически чистом, престижном районе Лебяжий. Рядом МКАД. Прек",950.0,2762.7,True,https://re.kufar.by/vi/1065272673,,68.0,62.9,,3,,18.0,25.0,4,2017.0,22,27.463816,53.94051,"Мястровская ул, 28, Минск",ООО Центр недвижимости ГАЛАКТИКА,
1079093745,2026-07-30T14:30:23Z,Квартира,"Квартира сдается от месяца и более.
Уютная, комфортная квартира после кап.ремонта.
В квартире есть все и все новое.
Дом находится в 2 минутах ходьбы о",820.0,2384.64,False,https://re.kufar.by/vi/1079093745,,58.0,40.0,9.0,3,5,7.0,12.0,3,1980.0,22,27.54965,53.924235,"Червякова ул, 23, Минск",Вера,4.0
