ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,district,area_total,area_living,area_kitchen,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name
1074277849,2026-07-01T10:41:45Z,"4-к квартира  Олешева ул., 1","Стильная и просторная трехкомнатная квартира. Площадь 115.9 кв.м. Квартира находится в современном доме (2009 год постройки), расположенном в одном из",1100.0,3196.82,True,https://re.kufar.by/vi/1074277849,,,115.9,64.7,14.7,2,,12.0,15.0,,2009.0,23,27.6078,53.9448,"Олешева ул, 1, Минск",ООО ТВОЯ СТОЛИЦА
1075352664,2026-07-01T10:41:36Z,Однокомнатная квартира,"Сдается просторная , светлая, аккуратная квартира с новым ремонтом в теплом кирпичном доме, в отличной локации.
Квартира соответствует фотографиям.

В",498.93,1450.0,False,https://re.kufar.by/vi/1075352664,2.0,,36.5,,,3,5,,9.0,3,,24,27.6045659907602,53.936632048849646,"Якуба Коласа ул, 50к1, Минск",Андрей
1070781543,2026-07-01T10:40:43Z,"3-к квартира  Пионерская ул., 34","Сдается просторная 3-комнатная квартира в аренду в престижном Центральном районе, на улице Пионерская. Это отличное предложение для тех, кто ценит ком",1150.0,3342.13,True,https://re.kufar.by/vi/1070781543,,195,82.0,,,3,,2.0,7.0,,2008.0,22,27.4825,53.9393,"Пионерская ул, 34, Минск",ООО ТВОЯ СТОЛИЦА
1071928277,2026-07-01T10:40:20Z,Квартира в аренду,"2-х комнатная квартира, мебель: 2- стулья на кухне, диван в гостиной, телевизор,кровать 2- х спальная; стол письменный, комод, Очень светлая, уютная и",669.26,1945.0,False,https://re.kufar.by/vi/1071928277,2.0,,72.0,22.5,11.0,1,5,8.0,9.0,2,,30,27.478791,53.904103,"Бельского ул, 26, Минск",Ирина
1074277847,2026-07-01T10:40:05Z,"1-к квартира  Грекова ул., 4","Сдается уютная 1-комнатная квартира в Минске, расположенная в Заводском районе. Идеальное предложение для тех, кто ищет комфортное жилье с отличной тр",449.68,1306.85,True,https://re.kufar.by/vi/1074277847,,,34.6,17.2,10.2,3,,4.0,10.0,,2015.0,26,27.6268,53.8671,"Грекова ул, 4, Минск",ООО ТВОЯ СТОЛИЦА
1073075734,2026-07-01T10:39:22Z,В историческом центре Минска  СОБСТВЕННИК СДАЁТ уютную и стильную 2-комнатную квартиру,СОБСТВЕННИК СДАЁТ уютную и стильную 2-комнатную квартиру с гардеробной в историческом центре Минска на длительный срок с официальным заключением догов,700.0,2034.34,False,https://re.kufar.by/vi/1073075734,1.0,,50.0,,,1,5,5.0,5.0,3,,29,27.551941,53.899371,"Городской Вал ул, 9, Минск",Елена
1070636605,2026-07-01T10:33:35Z,"Современная 3-х комнатная квартира в новостройке, Первое заселение","Современная  3-х комнатная квартира евротрёшка в новостройке Жилого Комплекса ""4 Сезона"", дом Лето
- ПЕРВОЕ ЗАСЕЛЕНИЕ;
- Три раздельные комнаты, одна",800.0,2324.96,False,https://re.kufar.by/vi/1070636605,3.0,220,62.4,42.3,,3,10,10.0,16.0,1,2024.0,23,27.600432,53.942635,"Восточная ул, 139, Минск",Валентина Владимировна
1075348768,2026-07-01T10:29:16Z,Сдается в долгосрочную аренду,"Квартира  светлая,чистая, просторная, все в рабочем состоянии. Готова для проживания.",550.0,1598.41,False,https://re.kufar.by/vi/1075348768,4.0,280,64.2,37.9,9.0,3,5,10.0,12.0,1,1991.0,24,27.67068,53.948146,"Гинтовта ул, 8, Минск",Татьяна
1075348487,2026-07-01T10:28:21Z,Уютная квартира на длительный срок от собственника,"Сдаётся уютная квартира на длительный срок от собственника: 2 спальни, кабинет, кухня-гостиная, кладовая.

15 этаж, красивый вид из окон - окна выходя",870.0,2528.39,False,https://re.kufar.by/vi/1075348487,,,70.0,,,1,10,15.0,25.0,10,2019.0,29,27.484872,53.854268,"Чюрлёниса ул, 24, Минск",Ирина
1075346249,2026-07-01T10:20:54Z,"2-к квартира  Лобанка ул., 14","Сдается 2-комнатная квартира в Минске, расположенная по ул. Лобанка, во Фрунзенском районе. Общая площадь 51.2 кв. метр. Идеальное предложение для тех",599.57,1742.46,True,https://re.kufar.by/vi/1075346249,,,51.2,28.5,11.1,3,,7.0,12.0,,2005.0,30,27.4335,53.9045,"микрорайон Красный Бор-1, микрорайон Красный Бор, Минск",ООО ТВОЯ СТОЛИЦА
1074931079,2026-07-01T10:00:46Z,Сдам квартиру,"Сдаётся уютная, просторная двухкомнатная квартира, в тихом доме, в самом центре на длительный срок.
Комнаты раздельные, изолированные.
В квартире имее",580.0,1685.6,False,https://re.kufar.by/vi/1074931079,2.0,,43.0,30.0,7.0,1,,4.0,5.0,2,1963.0,23,27.590335,53.913635,"Гикало ул, 10, Минск",Ирина
1074965902,2026-07-01T10:00:02Z,Уютная квартира в Веснянке,"Уютная квартира по адресу: ул. Л.Украинки,12/2 - микрорайон Веснянка. Общая площадь  38 м². Полностью готова к заселению.  

В квартите:

	просторная",464.52,1350.0,True,https://re.kufar.by/vi/1074965902,,40,38.0,17.0,7.0,4,1,3.0,9.0,1,1987.0,22,27.499138,53.930724,"Леси Украинки ул, 12к2, Минск",Бюро Городской Недвижимости
1074601572,2026-07-01T09:57:30Z,Сдается 2-х комнатная квартира сроком на 1-3 месяца,"Сдается 2-х комнатная квартира сроком на 1-3 месяца. 
В шаговой доступности Спорт-комплекс, ТЦ Даймонд, Рынок Максимус, магазин соседи. 4 остановки до",450.0,1307.79,False,https://re.kufar.by/vi/1074601572,2.0,150,52.0,47.0,7.0,1,5,8.0,9.0,1,1993.0,29,27.443478,53.854427,"Громова ул, 22, Минск",Пользователь
1069066422,2026-07-01T09:56:16Z,Квартира в долгосрочную аренду,"Сдаётся в долгосрочную аренду, от собственника, не агенство, звонить с 9 до 21 часов",800.0,2324.96,False,https://re.kufar.by/vi/1069066422,4.0,,78.0,46.0,10.5,3,5,3.0,9.0,1,2008.0,22,27.548761,53.93065,"Червякова ул, 64, Минск",Зоя
1073934168,2026-07-01T09:52:40Z,АРЕНДА КВАРТИРЫ НА ДЛИТЕЛЬНЫЙ СРОК,"Описание
Сдается уютная однокомнатная квартира с живописным панорамным видом и современным ремонтом в престижном ЖК «Парк Челюскинцев» по адресу: ул.",850.0,2470.27,False,https://re.kufar.by/vi/1073934168,2.0,,52.0,48.0,,,10,25.0,25.0,10,2020.0,24,27.624129,53.922379,"Макаёнка ул, 12К, Минск",Павел
1069992054,2026-07-01T09:45:12Z,Сдам двухкомнатную квартиру Притыцкого 105,"Сдается двухкомнатная квартира от собственника в Минске, Каменная Горка, улица Притыцкого, 105. Площадь 60,4 кв. м, жилая 34 кв. м, кухня 9 кв. м. Эта",750.0,2179.65,False,https://re.kufar.by/vi/1069992054,3.0,125,60.4,34.0,10.0,4,10,5.0,15.0,10,2013.0,30,27.430893,53.905923,"Притыцкого ул, 105, Минск",Пользователь
1035120383,2026-07-01T09:38:29Z,"2-комнатная квартира на пр. Победителей, 115","Предлагается в аренду (найм) на длительный срок комфортабельная двухкомнатная квартира (плюс рабочий кабинет), расположенная в г. Минске, по проспекту",1100.0,3196.82,True,https://re.kufar.by/vi/1035120383,,,54.1,,,3,,4.0,17.0,,,22,27.477219,53.936757,"Победителей пр, 115, Минск",Агентство недвижимости ''Час-Пик''
1058789665,2026-07-01T09:38:29Z,"3-комнатная квартира по ул. Пионерская, 32","Эксклюзивная 3-комнатная квартира премиум-класса с мебелью близи водохранилища ""Дрозды"" в престижном жилом комплексе ""Клубного типа"", г.Минск, улица П",2500.0,7265.5,True,https://re.kufar.by/vi/1058789665,,195,125.3,67.9,18.0,3,10,4.0,5.0,10,2018.0,22,27.483372,53.939402,"Пионерская ул, 32, Минск",Агентство недвижимости ''Час-Пик''
1072930858,2026-07-01T09:37:22Z,Сдаётся квартира студия в Минск Мире.,"Сдаётся студия по ул Белградская 16.
Есть все для комфортного проживания.
Предоплата за первый и последний месяц.
В субаренду не сдаётся.",550.0,1598.41,False,https://re.kufar.by/vi/1072930858,,,31.5,,,,10,15.0,25.0,2,2022.0,28,27.534989,53.86371,"Белградская ул, 16, Минск",Евгений
1075328618,2026-07-01T09:35:51Z,2-х комнатная квартира,"Сдается 2-комнатная квартира на длительный срок: комфорт и удобство в вашем новом доме!

Ключевые преимущества:

Полностью меблирована: Квартира обору",500.0,1453.1,False,https://re.kufar.by/vi/1075328618,4.0,,52.6,31.4,9.6,1,,4.0,14.0,3,2003.0,29,27.512397,53.888903,"Розы Люксембург ул, 143, Минск",Ростислав
1072280401,2026-07-01T09:25:31Z,Сдам 1 комнатную квартиру на длительный срок,"Сдается просторная и светлая квартира площадью 43 кв. м.

В шаговой доступности супермаркеты, аптеки, тренажерные залы и остановки общественного транс",510.0,1482.16,False,https://re.kufar.by/vi/1072280401,2.0,145,43.0,,,1,5,5.0,9.0,,,27,27.571766,53.837933,"Игуменский тракт, 34, Минск",Артём
1074692567,2026-07-01T09:24:06Z,Квартира в длительную аренду,"Сдаётся 2х комнатная квартира в длительную аренду с хорошим ремонтом на 10 этаже . В квартире  имеется всё  для комфортного проживания, всё  что требу",700.0,2034.34,False,https://re.kufar.by/vi/1074692567,3.0,110,76.0,40.0,18.0,1,5,10.0,24.0,10,2014.0,30,27.522049206487488,53.90893081194864,"Скрыганова ул, 4Д, Минск",СВЕТЛАНА
1075321522,2026-07-01T09:18:23Z,Сдаётся квартира на длительный период,"Сдаю квартиру на длительный период. Квартира после ремонта. 4/9п, площадь 35/17/7, 1981 г.п., застекленная лоджия, сан/узел раздельный, электроплита.",500.0,1453.1,False,https://re.kufar.by/vi/1075321522,,230,37.0,17.0,7.0,3,5,4.0,9.0,1,1981.0,27,27.594862695035687,53.86087969328633,"Плеханова ул, 68к3, Минск",Наталья
1075321035,2026-07-01T09:14:24Z,Сдам квартиру на длительный срок Макаенка 12Е,"Сдам квартиру на длительный срок. Хорошее состояние. Новая техника. Кондиционер, посудомоечная машина и т.д. Окна выходят на парк челюскинцев. Доступн",600.0,1743.72,False,https://re.kufar.by/vi/1075321035,,,39.7,,,1,5,16.0,25.0,2,2022.0,24,27.624336,53.923604,"Макаёнка ул, 12Е, Минск",Алесь
1074050272,2026-07-01T09:05:21Z,Сдается двухкомнатная квартира,"Сдается 2-комнатная квартира на длительный срок от собственника (ул. Тикоцкого, 4, Минск)
Идеальный вариант для комфортной жизни в Минске!

Предлагает",619.37,1800.0,False,https://re.kufar.by/vi/1074050272,2.0,100,50.1,,,3,5,9.0,9.0,1,,24,27.626285,53.95718,"Тикоцкого ул, 4, Минск",Владимир
1073382463,2026-07-01T09:01:56Z,Сдается в аренду 2 комнатная Квартира Минск Мир,"ВПЕРВЫЕ сдается новая дизайнерская квартира на длительный срок порядочному и аккуратному мужчине или девушке без детей и животных. 
Квартира укомплект",750.0,2179.65,False,https://re.kufar.by/vi/1073382463,,170,46.0,,,3,10,15.0,,2,,28,27.553171,53.86004,"Михаила Савицкого ул, 37, Минск",Натали
1071294244,2026-07-01T09:01:46Z,Сдам квартиру на длительный срок,"Сдается в аренду 3-х комнатная квартира. В квартире сделан высококачественный ремонт. Полностью меблирована. Вся бытовая техника: холодильник, посудом",1150.0,3342.13,False,https://re.kufar.by/vi/1071294244,4.0,,97.0,52.0,15.0,,10,5.0,8.0,3,2007.0,22,27.539283,53.930152,"Нововиленская ул, 13А, Минск",Кирилл
1075319253,2026-07-01T08:57:55Z,Однокомнатная квартира от собственника,"СОБСТВЕННИК. 
Без залога.
Однокомнатная квартира пр-т газеты «Звязда» д.69. 4 этаж. 
В квартире есть всё необходимое для комфортного проживания. Мебел",378.5,1100.0,False,https://re.kufar.by/vi/1075319253,2.0,320,34.0,,,3,,4.0,9.0,1,,29,27.457968,53.857343,"Газеты Звязда пр, 69, Минск",Маргарита
1075318349,2026-07-01T08:51:54Z,"1-к. квартира, центр, под ключ","Сдаётся укомплектованная квартира.
Заезжай с одним чемоданом.

Полный комплект:
Мебель: 3-ех местный диван (2 спальных места), 2-ух местный диван (2 с",1032.28,3000.0,False,https://re.kufar.by/vi/1075318349,4.0,,47.0,29.4,8.7,1,10,4.0,5.0,,1950.0,29,27.541278,53.894522,"Мясникова ул, 76, Минск",Александр
1075317303,2026-07-01T08:45:59Z,Сдаётся 1-я квартира.,"Сдаётся 1-я квартира на длительный срок с конца июля. Дом новый, творческий, место хорошее. Рядом парк челюскинцев, Слепянская водная система. До метр",430.0,1249.67,False,https://re.kufar.by/vi/1075317303,2.0,,45.0,18.0,9.5,3,1,5.0,19.0,1,2008.0,24,27.634873,53.920958,"Парниковая ул, 13, Минск",Владимир
1075316456,2026-07-01T08:42:17Z,"Пр-т Дзержинского 23, Аренда 1-комнатной квартиры","Работаем по факту! Квартира свободна с 10 июля.
Сдается , уютная квартира- студия на длительный срок аренды. Квартира полностью укомплектована мебелью",450.0,1307.79,True,https://re.kufar.by/vi/1075316456,,55,44.1,18.8,,3,,8.0,13.0,2,2013.0,29,27.507771,53.882469,"Дзержинского пр, 23, Минск",ООО Центр недвижимости ГАЛАКТИКА
1075316457,2026-07-01T08:42:17Z,Дизайнерская 2-комнатная квартира 65 кв.м. в ЖК ''Минск Мир'',"Сдается современная 2-комнатная квартира в ЖК «Минск Мир» по адресу: ул. Николы Теслы,19.
Условия по оплате: первый месяц, последний месяц, залог за с",700.0,2034.34,True,https://re.kufar.by/vi/1075316457,,170,63.2,54.7,,3,,7.0,10.0,4,2022.0,28,27.532869,53.871136,"Николы Теслы ул, 19, Минск",ООО Центр недвижимости ГАЛАКТИКА
1074523548,2026-07-01T08:39:33Z,Квартира двухкомнатная на длительный срок,"Сдаю двухкомнатную квартиру (только по договору) на длительный срок. Только гражданам РБ, аккуратным людям без вредных привычек (без животных). 
Досту",450.0,1307.79,False,https://re.kufar.by/vi/1074523548,,150,52.0,,8.8,3,,9.0,,,,29,27.432824390732293,53.86240961793634,"Рафиева ул, 82, Минск",Татьяна
1073982384,2026-07-01T08:38:57Z,Квартира евро двушка (минск-мир),Сдается в долгосрочную аренду евродвушка. В квартире сделан дорогой ремонт (применялись только качественные строительные материалы и оборудование). Сд,650.0,1889.03,False,https://re.kufar.by/vi/1073982384,2.0,170,40.0,29.0,,1,10,21.0,24.0,2,2022.0,28,27.549991,53.869784,"Мира пр, 1, Минск",Владимир
1070790377,2026-07-01T08:28:46Z,1- комнатная квартира в аренду на длительный срок,Сдается уютная однокомнатная квартира со свежим ремонтом на длительный срок. В распоряжении охраняемая парковка. Квартира оснащена всем необходимым дл,500.0,1453.1,False,https://re.kufar.by/vi/1070790377,2.0,,43.0,,,1,1,17.0,,,,27,27.569314,53.878776,"Маяковского ул, 35, Минск",Андрей
1075311416,2026-07-01T08:26:51Z,"Снять 1-комнатную квартиру, г. Минск, ул. Братская, 8","Сдаётся большая, светлая и уютная студия в Минск Мире по адресу: ул. Братская 8! Квартира расположена на 12 этаже 22 этажного дома, укомплектована меб",560.87,1630.0,True,https://re.kufar.by/vi/1075311416,,170,36.5,31.5,,3,5,12.0,22.0,,,28,27.552632,53.869651,"Братская ул, 8, Минск",ООО Артель Недвижимость
1048544571,2026-07-01T08:24:12Z,"Квартира, 2 комн., 40 м², этаж 3 из 21","Сдаётся  уютная евродвушка в районе   Минск -Мир в  квартире есть все необходимое для проживания.В близи дома вся необходимая инфраструктура магазины,",580.0,1685.6,False,https://re.kufar.by/vi/1048544571,2.0,170,40.0,29.0,,3,5,3.0,21.0,10,2023.0,28,27.534860952451254,53.8691406928945,"Леонида Левина ул, 1, Минск",Римма
1073388261,2026-07-01T08:24:10Z,2хкомнатная квартира,"Сдам 2хкомн. квартиру ,4й этаж,молодой семье ,порядочным интеллигентным людям,без домашних животных.
Зеленый массив из балкона,три живописных парка,ря",516.14,1500.0,False,https://re.kufar.by/vi/1073388261,,205,48.0,38.0,7.0,1,1,4.0,9.0,2,1973.0,30,27.476362918411468,53.916811736533326,"Матусевича ул, 30, Минск",Нина
1074075860,2026-07-01T08:22:34Z,Квартира на Чкалова,"В долгосрочную аренду сдается однокомнатная квартира на 3 этаже в  пятиэтажном доме со свежим ремонтом. В доме был кап.ремонт, заменены коммуникации.",460.0,1336.85,False,https://re.kufar.by/vi/1074075860,2.0,15,36.2,18.0,6.0,1,5,3.0,5.0,4,,28,27.53604,53.875437,"Чкалова ул, 21, Минск",Валерий
1073568170,2026-07-01T08:22:17Z,"Сдаю 1 квартиру,метро рядом","Сдаётся 1 квартира с хорошим  ремонтом  и всей необходимой  мебелью  и бытовой техникой,метро в шаговой доступности, небольшие  коммунальные,прописан",350.0,1017.17,True,https://re.kufar.by/vi/1073568170,2.0,80,37.0,18.0,8.0,1,1,2.0,9.0,1,,30,27.450997,53.896315,"Якубовского ул, 38, Минск",ООО Атлас недвижимости
1075311034,2026-07-01T08:21:23Z,Сдаю 3-х комнатную в районе пл. Бангалор,"Уютная, 3хкрмнаная красивая, двухуровневая квартира рядом с пл. Бангалор. Хороший ремонт, чистая. На длительный срок. Есть вся мебель, кухня отделана",630.0,1830.91,False,https://re.kufar.by/vi/1075311034,3.0,,75.0,40.0,15.0,4,5,5.0,10.0,1,1998.0,23,27.579506356541753,53.93248542520758,"Максима Богдановича ул, 108, Минск",елена
1074632192,2026-07-01T08:17:23Z,Сдача квартиры,Сдам 2х комнатную квартиру на длительный срок. Новая,584.96,1700.0,False,https://re.kufar.by/vi/1074632192,2.0,170,45.0,45.0,,1,10,,,,,28,27.537792,53.864315,"Белградская ул, 9, Минск",Oleg
1073089547,2026-07-01T08:10:26Z,Сдается 2-х комнатная квартира,"Сдается 2-х комнатная квартира по улице Лермонтова 24 по договору от собственника (не агенство). Есть подвал. Сдаю на длительный срок, семейным парам,",535.24,1555.51,False,https://re.kufar.by/vi/1073089547,,,41.2,,,2,,1.0,4.0,3,,29,27.515334,53.890526,"Лермонтова ул, 24, Минск",Анжелика
1072574997,2026-07-01T08:08:52Z,1-комнатная квартира на ст.м Петровщина на длительный срок,1-комнатная квартира от собственника только на длительный срок (договор). Ст. м. «Петровщина» - в шаговой доступности. Можно иностранцам. Дети приветс,600.0,1743.72,False,https://re.kufar.by/vi/1072574997,,320,39.3,17.9,10.0,3,5,2.0,25.0,2,2014.0,29,27.483812,53.865717,"Газеты Правда пр, 17, Минск",Оксана
1060815981,2026-07-01T07:56:26Z,Сдача квартиры в Минск-Мире на длительный срок с 29 июня 2026 года. 30 м.кв.,"Сдаётся уютная, однокомнатная квартира. В квартире выполнен дизайнерский ремонт  с использованием только высококачественных материалов и современных т",650.0,1889.03,False,https://re.kufar.by/vi/1060815981,2.0,170,30.0,26.0,5.0,1,10,12.0,25.0,2,2024.0,28,27.557348,53.864995,"Леонида Щемелёва ул, 10, Минск",Андрей
1075306913,2026-07-01T07:53:30Z,Сдам 3- комнатную квартиру в Лошице,"Уютная 3-комнатная квартира в хорошем районе.
Ремонт выполнен, мебель есть.
Рядом всё необходимое: остановка, магазины, Лошицкий парк.
Прекрасные сосе",688.18,2000.0,False,https://re.kufar.by/vi/1075306913,6.0,145,67.0,,,1,1,8.0,9.0,1,2004.0,27,27.573159,53.837731,"Игуменский тракт, 36, Минск",Василий
1075306853,2026-07-01T07:52:44Z,Сдается на длительный срок,"Светлая, просторная и тихая квартира площадью 106 м² ищет своих жильцов на длительный срок. Она расположена по адресу: ул. Воронянского, 40.
Никакого",950.0,2760.89,False,https://re.kufar.by/vi/1075306853,8.0,15,106.6,60.7,14.2,3,5,14.0,14.0,2,2017.0,28,27.545104,53.877603,"Воронянского ул, 40, Минск",Виктория
1075306658,2026-07-01T07:49:36Z,Сдаю квартиру в центральном районе,"Центральный район города. Сдаётся  светлая и уютная 2-комнатная квартира ( с совершенно свежим ремонтом) на длительный срок, с 1 августа ( при необход",700.0,2034.34,False,https://re.kufar.by/vi/1075306658,2.0,,50.0,,,1,5,3.0,9.0,,,23,27.582133,53.93258,"Некрасова ул, 35к1, Минск",Елена
1075306379,2026-07-01T07:45:22Z,Предлагается в аренду - классическая сталинка,"Квартира без кухни! Показы с 06.07.2026
Предлагается в аренду - классическая сталинка с просторными комнатами на проспекте Независимости, 94.
Без дома",516.14,1500.0,True,https://re.kufar.by/vi/1075306379,3.0,,56.1,33.1,8.9,1,10,4.0,4.0,3,1960.0,24,27.628253,53.927777,"Независимости пр, 94, Минск",ООО Мираваль
1074061169,2026-07-01T07:44:42Z,Квартира,"Пожалуйста , читайте внимательно объявление. Собственник сдает на длительный срок однокомнатную квартиру - студию в новостройке на первом этаже . Площ",450.0,1307.79,False,https://re.kufar.by/vi/1074061169,,,37.0,,,3,5,1.0,,,,29,27.511265,53.875406,"Кузьмы Минина ул, 6, Минск",Алексей
1073435207,2026-07-01T07:44:33Z,"Снять 3-комнатную квартиру, г. Минск, просп. Правда газеты, 16","Сдаётся просторная трёхкомнатная квартира премиум-класса с дизайнерским ремонтом, всего 5 минут пешком от метро Петровщина, пог адресу: проспект газет",900.0,2615.58,True,https://re.kufar.by/vi/1073435207,,320,74.4,42.0,12.3,1,,2.0,18.0,,,29,27.483013,53.868032,"Газеты Правда пр, 16, Минск",ООО Артель Недвижимость
1053587888,2026-07-01T07:35:37Z,Квартира ПОСУТОЧНО для организаций от 15 суток в Соколе,"Сдаётся 1-комнатная квартира ПОСУТОЧНО ( от 15 суток), стоимость из расчета от 100 руб/сутки за квартиру.
Квартира сдается в аренду только для ОРГАНИЗ",0.0,0.0,True,https://re.kufar.by/vi/1053587888,3.0,245,42.0,,,,1,1.0,9.0,,2009.0,28,27.903029,53.873675,"Берёзогорская ул, 8, Минск",ООО Компания АрендаПро
1053588543,2026-07-01T07:35:37Z,Квартира ПОСУТОЧНО для организаций от 15 суток в Соколе,"Сдаётся 1-комнатная квартира ПОСУТОЧНО ( от 15 суток), стоимость из расчета от 100 руб/сутки за квартиру.
Квартира сдается в аренду только для ОРГАНИЗ",0.0,0.0,True,https://re.kufar.by/vi/1053588543,3.0,245,47.0,,,,,8.0,9.0,,,28,27.905787,53.879201,"Гризодубовой ул, 7, Минск",ООО Компания АрендаПро
1053589960,2026-07-01T07:35:37Z,Квартира ПОСУТОЧНО для организаций от 15 суток в Соколе,"Сдаётся 2-комнатная квартира ПОСУТОЧНО ( от 15 суток), стоимость из расчета от 140 руб/сутки за квартиру.
Квартира сдается в аренду только для ОРГАНИЗ",0.0,0.0,True,https://re.kufar.by/vi/1053589960,5.0,245,52.0,,,,,5.0,5.0,,1988.0,28,27.904511,53.876626,"Барамзиной ул, 10, Минск",ООО Компания АрендаПро
1067933868,2026-07-01T07:35:37Z,Квартира ПОСУТОЧНО для организаций от 15 суток в г. Минске,"Сдаётся 2-комнатная квартира ПОСУТОЧНО ( от 15 суток), стоимость из расчета от 140 руб/сутки за квартиру.
Квартира сдается в аренду только для ОРГАНИЗ",0.0,0.0,True,https://re.kufar.by/vi/1067933868,5.0,,62.0,,,,,8.0,9.0,,,28,27.543649,53.84485,"Асаналиева ул, Минск",ООО Компания АрендаПро
1067935923,2026-07-01T07:35:37Z,Квартира ПОСУТОЧНО для организаций от 15 суток в г. Минске,"Сдаётся 2-комнатная квартира ПОСУТОЧНО ( от 15 суток), стоимость из расчета от 140 руб/сутки за квартиру.
Для размещения ТОЛЬКО командированных (орган",0.0,0.0,True,https://re.kufar.by/vi/1067935923,5.0,135,56.0,,,,,5.0,9.0,,,28,27.527875,53.845025,"переулок Корженевского, 6, Минск",ООО Компания АрендаПро
1053588808,2026-07-01T07:35:36Z,Квартира ПОСУТОЧНО для организаций от 15 суток в Соколе,"Сдаётся 1-комнатная квартира ПОСУТОЧНО ( от 15 суток), стоимость из расчета от 100 руб/сутки за квартиру.
Квартира сдается в аренду только для ОРГАНИЗ",0.0,0.0,True,https://re.kufar.by/vi/1053588808,3.0,245,41.0,,,,,7.0,9.0,,,28,27.905589,53.880241,"Гризодубовой ул, 9, Минск",ООО Компания АрендаПро
1075305679,2026-07-01T07:33:17Z,"Снять 3-комнатную квартиру, г. Минск, просп. Дзержинского, 24","Сдаётся на длительный срок просторная  светлая трёхкомнатная квартира.

Отличное транспортное сообщение, в двух минутах ходьбы станции метро ""Грушевка",997.87,2900.0,True,https://re.kufar.by/vi/1075305679,,,101.0,63.2,14.1,3,5,16.0,20.0,,2014.0,29,27.517113,53.888282,"Дзержинского пр, 24, Минск",ООО Артель Недвижимость
1073579249,2026-07-01T07:26:00Z,Сдается однокомнатная квартира возле метро,"Сдается однокомнатная квартира на длительный срок аренды по договору найма ,в квартире есть все необходимое для жизни 
Рядом метро ковальская слобода",350.0,1017.17,True,https://re.kufar.by/vi/1073579249,2.0,,38.0,16.0,,1,1,,12.0,,,28,27.551132,53.879769,"Жуковского ул, 17, Минск",ООО Атлас недвижимости
1073356183,2026-07-01T07:24:25Z,Современная евродвушка 40 м² в Минск Мир,"Собственник. Сдается современная евродвушка в Минск Мир (ул. Аэродромная, 20) на длительный срок (от 1 года).

Квартира площадью 40 м² расположена на",600.0,1743.72,False,https://re.kufar.by/vi/1073356183,,170,40.0,,,3,10,23.0,23.0,,,28,27.539617607282228,53.87251964112152,"Аэродромная ул, 20, Минск",Виолетта
1075304375,2026-07-01T07:11:38Z,"Снять 2-комнатную квартиру, г. Минск, ул. Радужная, 11","Сдаётся стильная двухкомнатная квартира премиум-класса по адресу: ул. Радужная, 11.
Предлагается в аренду современная двухкомнатная квартира с дорогим",0.0,0.0,True,https://re.kufar.by/vi/1075304375,,40,72.7,46.7,8.6,1,,4.0,9.0,,,22,27.487621,53.932463,"Радужная ул, 11, Минск",ООО Артель Недвижимость
1075027373,2026-07-01T07:11:21Z,Сдача квартиры на длительный срок,"в 5 минутах от ст.метро Парк Челюскинцев. Тихий и спокойный район, всегда есть наличие свободного места для машины.",740.22,2151.24,False,https://re.kufar.by/vi/1075027373,4.0,,55.0,32.0,9.0,4,5,3.0,,3,1960.0,24,27.611373,53.926462,"Мержинского ул, 10, Минск",Павел
1072344682,2026-07-01T07:09:03Z,"Аренда 2-комн. квартиры, пр-т. Партизанский, д. 131","Долгосрочная аренда замечательной 2-комн. квартиры в  10 минутах ходьбы от 2-х станций метро Автозаводская и Могилёвская.

Отличный ремонт, укомплекто",516.14,1500.0,True,https://re.kufar.by/vi/1072344682,4.0,,60.7,37.4,7.6,2,,2.0,2.0,3,1951.0,26,27.662694,53.86577,"Партизанский пр, 131, Минск",ООО АвторЭстейт
1070362077,2026-07-01T06:59:01Z,Квартира с.м. Малиновка,"Сдается светлая просторная 3-х комнатная квартира 87 м2 с дизайнерским ремонтом.
Укомплектована всей необходимой бытовой техникой и мебелью, готова к",750.0,2179.65,False,https://re.kufar.by/vi/1070362077,4.0,,87.0,,,3,10,10.0,12.0,4,2010.0,29,27.454285,53.851352,"Сергея Есенина ул, 36, Минск",Вадим
1073672932,2026-07-01T06:59:01Z,ПАНОРАМНЫЙ ПЕНТХАУС С ТЕРРАСОЙ И ПАРКОВКОЙ,"Собственник. Стоимость указана при аренде на длительный срок с предоплатой в несколько месяцев. Чем короче срок аренды и размер предоплаты, тем выше ц",950.0,2760.89,False,https://re.kufar.by/vi/1073672932,,170,56.5,,,,10,25.0,25.0,,,28,27.552534,53.871286,"Аэродромная ул, 30, Минск",ДАРЬЯ
1075302983,2026-07-01T06:57:31Z,"Аренда/сдача 1 комнатной квартиры г. Минск, метро Спортивная 10 минут пешком.","Сдается 1 комнатная квартира по улице Жудро 45 г. Минск. Полностью готова для проживания, оснащена техникой и мебелью. Метро «Спортивная» 10 минута пе",280.0,813.74,False,https://re.kufar.by/vi/1075302983,,205,34.0,,,1,1,5.0,7.0,,,30,27.476383,53.919585,"Жудро ул, 45, Минск",Жанна
