ad_id,list_time,subject,body_short,price_usd,price_byn,company_ad,ad_link,rooms,district,area_total,area_living,area_kitchen,balcony,condition,floor,floors_total,building_type,building_year,area_code,location_lon,location_lat,address,contact_name
1072863148,2026-08-11T13:31:47Z,"2-к квартира  Козлова ул., 9","Сдается в аренду просторная 2-комнатная квартира-сталинка в Минске, расположенная по адресу: ул. Козлова. Первое заселение! Идеальное предложение для",1507.84,4445.1,True,https://re.kufar.by/vi/1072863148,,,56.0,,,1,,2.0,5.0,,1958.0,23,27.5834,53.9085,"Козлова ул, 9, Минск",ООО ТВОЯ СТОЛИЦА
1076413874,2026-08-11T13:30:58Z,"4-к квартира  Червякова ул., 50","Сдается современная просторная 4-комнатная квартира в аренду в престижном Центральном районе Минска, по улице Червякова. Этот современный одноподъездн",2010.45,5926.8,True,https://re.kufar.by/vi/1076413874,,,131.0,83.5,11.2,3,,3.0,4.0,,2013.0,22,27.5493,53.9286,"Червякова ул, 50, Минск",ООО ТВОЯ СТОЛИЦА
1080613067,2026-08-11T13:30:36Z,4-ёх комнатная квартира в танхаусе от собственника,"Своя огороженная территория с парковкой, так же рядом с домом всегда свободные парковочные места, обустроенное место отдыха с навесом, BBQ. Тихий Цент",1250.0,3685.0,False,https://re.kufar.by/vi/1080613067,,220,110.0,75.0,,,10,2.0,2.0,3,,23,27.59082,53.939789,"Тиражная ул, 52, Минск",Нелли Григорьевна
1077243102,2026-08-11T13:30:17Z,"2-к квартира  Скрыганова ул., 4/А","Сдается современная уютная 2-комнатная квартира в Минске, Фрунзенский район, по адресу ул. Скрыганова. Идеальный вариант для комфортного проживания!",703.66,2074.38,True,https://re.kufar.by/vi/1077243102,,,62.3,34.8,12.9,3,,6.0,15.0,,2011.0,30,27.5168,53.9102,"Скрыганова ул, 4, Минск",ООО ТВОЯ СТОЛИЦА
1078753597,2026-08-11T13:29:27Z,"2-к квартира  Лосика ул., 57","Первое заселение. Сдается в аренду превосходная 2-комнатная квартира в Минске, расположенная в престижном Фрунзенском районе по ул. Лосика. Эта стильн",653.4,1926.21,True,https://re.kufar.by/vi/1078753597,,320,50.6,,,3,,9.0,12.0,,2024.0,29,27.4422,53.8732,"Московский район, Минск",ООО ТВОЯ СТОЛИЦА
1076667561,2026-08-11T13:29:04Z,"2-к квартира  Виталия Цвирко ул., 96","Сдается в аренду стильная 2-комнатная квартира-студия в престижном ЖК Северный берег, по улице Виталия Цвирко. Идеальный вариант для тех, кто ценит ко",703.66,2074.38,True,https://re.kufar.by/vi/1076667561,,220,43.0,,,2,,1.0,7.0,,2025.0,23,27.5702,53.9656,"Советский район, Минск",ООО ТВОЯ СТОЛИЦА
1077908694,2026-08-11T13:28:47Z,"5-к квартира  Жасминовая ул., 2/д","Сдается в аренду роскошная 5-комнатная двухуровневая квартира в сердце Минска, по адресу: ул.Жасминовая. Это эксклюзивное предложение для тех, кто цен",2814.63,8297.52,True,https://re.kufar.by/vi/1077908694,,,235.2,218.5,,1,,5.0,5.0,,2011.0,25,27.6495,53.9246,"Жасминовая ул, 2, Минск",ООО ТВОЯ СТОЛИЦА
1078130962,2026-08-11T13:28:26Z,"3-к квартира  Жасминовая ул., 3/г","Сдается просторная 3-комнатная квартира в аренду в Минске! 

 Предлагаем снять уютную 3-комнатную квартиру по адресу: ул. Жасминовая, расположенную в",1306.79,3852.42,True,https://re.kufar.by/vi/1078130962,,,83.3,75.2,25.0,1,,6.0,6.0,,2015.0,25,27.6505,53.9255,"Жасминовая ул, 3, Минск",ООО ТВОЯ СТОЛИЦА
1079118621,2026-08-11T13:27:59Z,"1-к квартира  Леонида Щемелёва ул., 30","Сдается в аренду новая (никто не жил), современная квартира в Минске, расположенная по адресу: ул. Леонида Щемелёва.Идеальный вариант для тех, кто ище",552.87,1629.87,True,https://re.kufar.by/vi/1079118621,,170,32.6,25.4,,3,,6.0,25.0,,2025.0,28,27.5545,53.8586,"Леонида Щемелёва ул, 30, Минск",ООО ТВОЯ СТОЛИЦА
1078294706,2026-08-11T13:27:39Z,"4-к квартира  Филимонова ул., 14","Сдается в аренду просторная 4-комнатная квартира в Минске, расположенная в престижном Партизанском районе. Идеальный вариант для комфортной жизни! Ква",1042.42,3073.05,True,https://re.kufar.by/vi/1078294706,,240,100.5,60.8,11.5,1,,2.0,19.0,,2003.0,25,27.6354,53.9108,"Филимонова ул, 14, Минск",ООО ТВОЯ СТОЛИЦА
1078007423,2026-08-11T13:27:20Z,"4-к квартира  Раковская ул., 16/Б","Просторная светлая четырехкомнатная квартира (164 кв.м.), расположенная в одном чудесных домов с характером, построенных в тихом историческом центре М",3015.67,8890.2,True,https://re.kufar.by/vi/1078007423,,,163.5,108.6,20.2,2,,4.0,4.0,,2006.0,22,27.549,53.9049,"Раковская ул, 16, Минск",ООО ТВОЯ СТОЛИЦА
1078692651,2026-08-11T13:26:34Z,"3-к квартира  Логойский тракт, 17/а","Сдается просторная 3-комнатная квартира с парковочным местом в подземном паркинге в Минске, расположенная в Первомайском районе по адресу: Логойский т",954.96,2815.23,True,https://re.kufar.by/vi/1078692651,,100,89.8,50.0,12.7,3,,6.0,10.0,,2010.0,24,27.617,53.9509,"Логойский тракт, Минск",ООО ТВОЯ СТОЛИЦА
1080034742,2026-08-11T13:22:40Z,"2-к квартира  Мястровская ул., 19","Сдается в аренду превосходная 2-комнатная квартира в Минске, расположенная в престижном Центральном районе по адресу ул. Мястровская. Этот вариант иде",1206.27,3556.08,True,https://re.kufar.by/vi/1080034742,,,62.5,45.0,10.0,3,,6.0,8.0,,2019.0,22,27.4678,53.9378,"Мястровская ул, 19, Минск",ООО ТВОЯ СТОЛИЦА
1079831725,2026-08-11T13:18:53Z,"2-к квартира  Кирова ул., 3","Сдается уютная 2-комнатная квартира в аренду в самом сердце Минска, расположенная по адресу: ул. Кирова. Благодаря близости к станции метро «Площадь Л",703.66,2074.38,True,https://re.kufar.by/vi/1079831725,,,59.4,31.8,10.81,1,,4.0,5.0,,1956.0,28,27.5515,53.8928,"Кирова ул, 3, Минск",ООО ТВОЯ СТОЛИЦА
1080143151,2026-08-11T13:09:50Z,"3-к квартира  Червякова ул., 64","Сдается квартира в престижном Центральном районе г. Минска, на улице Червякова.  

  

  Квартира полностью оборудована для вашего удобства. Для хране",854.44,2518.89,True,https://re.kufar.by/vi/1080143151,,,76.9,47.3,10.4,3,,2.0,9.0,,2007.0,22,27.5482,53.9305,"Червякова ул, Минск",ООО ТВОЯ СТОЛИЦА
1079583789,2026-08-11T13:07:13Z,Квартира,"Комфортная 2х комнатная квартира, с евро ремонтом , в удобном тихом центре Минска, рядом парки , магазины, школа и детский сад, кинотеатр, хорошее тра",800.0,2358.4,False,https://re.kufar.by/vi/1079583789,3.0,,71.0,65.0,,2,5,5.0,9.0,10,2014.0,22,27.548267,53.928169,"Червякова ул, 55, Минск",Елена
1080610576,2026-08-11T13:03:20Z,Квартира 2 комнатная в аренду Тимирязева,"Сдается двухкомнатная квартира в долгосрочную аренду, с 5 сентября, сдается  собственником ,расположена в центре города, 24 этаж,квартира удобна для п",1000.0,2948.0,False,https://re.kufar.by/vi/1080610576,,,58.0,32.0,10.0,3,5,24.0,,2,2015.0,22,27.524955,53.913481,"Тимирязева ул, 10, Минск",продавец
1076511995,2026-08-11T12:51:00Z,Сдается в аренду двухкомнатная квартира в Лебяжьем,"Аренда от собственника, без комиссии агентам и дополнительных платежей.
ВАЖНО: Интернет включен в стоимость.
Комфортная 2х комнатная квартира в прести",850.0,2505.8,False,https://re.kufar.by/vi/1076511995,5.0,,56.0,42.0,13.7,1,10,4.0,9.0,4,2018.0,22,27.460833,53.934912,"Камайская ул, 8, Минск",Татьяна
1080607049,2026-08-11T12:50:49Z,"Киселева 17, двухкомнатная студия","РАБОТАЕМ ПО ФАКТУ!

На длительный срок сдается уютное гнездышко в престижном доме в тихом районе Минска. 
В квартире выполнен дизайнерский ремонт по и",1500.0,4422.0,True,https://re.kufar.by/vi/1080607049,,,58.7,50.7,,,,5.0,8.0,4,2016.0,22,27.568829,53.912273,"Киселёва ул, 17, Минск",ООО Центр недвижимости ГАЛАКТИКА
1080607045,2026-08-11T12:50:46Z,"Аренда 3-комнатной квартиры, Скрыганова 4А","Квартира в центре - для семьи ( можно с животными ) 

Квартира находится в центре Минска! Метро Молодежная 5 минут пешком, до НЕМИГИ 17 минут ПЕШКОМ!",1200.0,3537.6,True,https://re.kufar.by/vi/1080607045,,110,94.1,52.6,13.9,3,,2.0,25.0,,2011.0,30,27.517682,53.909808,"Скрыганова ул, 4А, Минск",ООО Центр недвижимости ГАЛАКТИКА
1064906946,2026-08-11T12:49:56Z,Сдается стильная двухуровневая 6-ти комнатная квартира в 100м от универсама ''Рига'',"Сдается на длительный срок стильная двухуровневая квартира в чистом, благоустроенном районе города. Предоплата не менее, чем за 3 месяца.
Полностью го",1249.0,3682.05,True,https://re.kufar.by/vi/1064906946,10.0,,186.7,120.5,33.7,4,5,9.0,10.0,3,2000.0,23,27.589903,53.931207,"Леонида Беды ул, 6, Минск",УП Дианэст
1059105459,2026-08-11T12:47:41Z,"Квартира в центре на долгий срок ул Кирова, д2","Сдам двухкомнатную квартиру, комнаты раздельные. Г Минск, ул Кирова, дом 2. Дом паямятник архитектуры, ворота города. В квартире высокие потолки, 3,2",1000.0,2948.0,False,https://re.kufar.by/vi/1059105459,4.0,,57.0,,,2,5,2.0,5.0,3,,28,27.551887,53.89189,"Кирова ул, 2, Минск",Elena
1080606739,2026-08-11T12:47:29Z,"2-к квартира  Звязда газеты просп., 42","Сдается уютная двухкомнатная квартира в Минске, расположенная в Московском районе по адресу: проспект Звязды Газеты. Это идеальный вариант для тех, кт",482.51,1422.43,True,https://re.kufar.by/vi/1080606739,,320,50.2,29.0,7.8,1,,3.0,9.0,,1991.0,29,27.4601,53.8603,"Газеты Звязда пр, 42, Минск",ООО ТВОЯ СТОЛИЦА
1074586884,2026-08-11T12:42:09Z,Сдам 2х- комнатную квартиру,Сдаётся светлая теплая двухкомнатная квартира. Есть всё необходимое для комфортного проживания. До метро -10-15 минут. Ходят маршрутки и автобусы. Пре,550.0,1621.4,False,https://re.kufar.by/vi/1074586884,5.0,255,58.0,35.0,12.0,3,15,17.0,19.0,1,2025.0,25,27.670531538306587,53.91444732201878,"Карвата ул, 3А, Минск",Наталья
1080605758,2026-08-11T12:41:19Z,Сдается 1комн. квартира в Сухарево.,"Сдам аккуратным людям без домашних
животных однокомнатную квартиру на
длительный срок от собственника по
договору найму . Квартира чистая
светлая,есть",370.0,1090.76,False,https://re.kufar.by/vi/1080605758,,265,37.0,17.0,9.0,3,1,11.0,12.0,1,,30,27.439651,53.889253,"Чайлытко ул, 4, Минск",Ольга
1080605707,2026-08-11T12:38:00Z,Евродвушка 40м2 Цвирко 78,"Сдам евродвушку на второй береговой линии, рядом с Лэйксайд парком. Хороший ремонт, есть вся техника, можно добавить спальные места, если нужно. Дом",900.0,2653.2,False,https://re.kufar.by/vi/1080605707,,,40.0,20.0,10.0,4,5,6.0,7.0,10,2024.0,23,27.56573,53.956105,"Виталия Цвирко ул, Минск",Владимир
1080604006,2026-08-11T12:29:03Z,Сдаю 1 комнатную квартиру в центре Минска,"Сдается для одного человека ,
квартира с характером, наполненная   духом своего времени и современности. 
Квартира для визуалов и любителей комфорта и",505.43,1490.0,False,https://re.kufar.by/vi/1080604006,1.0,120,42.0,23.0,10.0,3,10,4.0,9.0,3,1976.0,23,27.574587,53.92423,"Кульман ул, 15, Минск",elea
1078651444,2026-08-11T12:23:28Z,Сдается 3-к. квартира с большой лоджией,Сдается на длительный срок просторная трехкомнатная квартира от собственника. Сдача квартиры осуществляется официально по договору. Квартира полностью,650.0,1916.2,False,https://re.kufar.by/vi/1078651444,3.0,280,83.0,77.0,,3,,5.0,9.0,,,24,27.693075,53.945168,"Независимости пр, 180, Минск",Виктория
1080602638,2026-08-11T12:20:41Z,Аренда квартиры-студии на длительный срок,Сдается уютная светлая квартира-студия рядом с метро Грушевка(1остановка). Полностью готова для проживания. Оборудована современной кухней с посудомое,650.0,1916.2,False,https://re.kufar.by/vi/1080602638,2.0,55,50.0,40.0,10.0,3,5,12.0,13.0,2,2014.0,29,27.507797,53.882454,"Дзержинского пр, 23, Минск",Александр
1080599798,2026-08-11T12:11:37Z,Квартира в аренду,Сдаю квартиру без отделки под Ваши нужды,250.0,737.0,False,https://re.kufar.by/vi/1080599798,,170,44.0,30.0,8.0,1,20,14.0,,10,2025.0,28,27.541574,53.863487,"Михаила Савицкого ул, Минск",Слава
1069725739,2026-08-11T11:54:44Z,Сдам 2-х комнатную квартиру,Сдается уютная двухкомнатная квартира на 2 этаже 9- этажного дома недалеко от м. Петровщина с хорошим ремонтом на кухне и в санузлах со всем необходим,400.0,1179.2,False,https://re.kufar.by/vi/1069725739,3.0,320,50.0,32.0,7.0,3,1,,,1,1980.0,29,27.483651,53.868839,"Газеты Правда пр, 14, Минск",Ирина
1058303976,2026-08-11T11:54:09Z,Сдаётся конкурсная квартира на длительный срок Макаёнка 12Л,"Сдам 1-комн квартиру с дизайнерским ремонтом. Квартира участвовала в конкурсе на портале Обстановка 
Панорамные окна с видом на Парк Челюскинцев . Ква",800.0,2358.4,False,https://re.kufar.by/vi/1058303976,2.0,,42.0,39.0,,3,10,4.0,25.0,10,2021.0,24,27.624021,53.921785,"Макаёнка ул, 12Л, Минск",Екатерина
1058305156,2026-08-11T11:52:59Z,Сдаётся квартира на длительный срок на Макаёнка,"Сдам 1-комн квартиру с дизайнерским ремонтом. 
Панорамные окна с видом на Парк Челюскинцев . Квартира полностью укомплектована мебелью и бытовой техни",800.0,2358.4,False,https://re.kufar.by/vi/1058305156,2.0,,41.0,37.0,,3,10,7.0,25.0,10,2020.0,24,27.624336,53.923604,"Макаёнка ул, 12Е, Минск",Екатерина
1080598755,2026-08-11T11:52:02Z,Сниму жильё для 6 чел,"Сниму жилье для 6 чел. аг.Ратомка,+ Минск,фрунзенский район.",0.0,0.0,True,https://re.kufar.by/vi/1080598755,6.0,80,50.0,,,,,,,,,30,27.453907,53.906241,"Фрунзенский район, Минск",ИП Троцкая А.В.
1080590108,2026-08-11T11:50:44Z,Квартира 3-х комнатная Сухарево,"Сдается просторная 3-комнатная квартира в микрорайоне Сухарево на долгосрочную аренду. Заезд — с 4 сентября.

Транспортная доступность: до станций мет",550.0,1621.4,False,https://re.kufar.by/vi/1080590108,4.0,265,63.5,37.7,8.7,3,1,3.0,,,,30,27.433992,53.886472,"Сухаревская ул, 21к1, Минск",Яна
1080597843,2026-08-11T11:41:51Z,Аренда квартиры,Трехкомнатная квартира недалеко от центра города. Тамбур на две квартиры. Имеется все необходимое для комфортного проживания. Рядом парковая зона и ка,600.0,1768.8,False,https://re.kufar.by/vi/1080597843,3.0,240,65.7,43.4,7.2,3,1,3.0,9.0,1,1975.0,25,27.625998,53.911068,"2-й переулок Багратиона, 19, Минск",Елена
1080061281,2026-08-11T11:40:27Z,Квартира двух комнатная Район метро михалово,Уютная чистая квартира со всеми удобствами Сдаю парам без животных работающих Без вредных привычек,0.0,0.0,False,https://re.kufar.by/vi/1080061281,3.0,55,43.5,,6.5,1,1,9.0,9.0,3,1970.0,29,27.50124,53.874169,"Железнодорожная ул, 134, Минск",нат
1080596576,2026-08-11T11:30:10Z,"3-комнатная квартира ул.Семеняко, д.14","Сдаётся трёхкомнатная квартира ул.Семеняко, д.14 (рядом зеленая зона «Яблоневый сад»)
Ближайшее  метро Малиновка / Кунцевщина / Каменная горка
Первое",644.17,1899.0,True,https://re.kufar.by/vi/1080596576,,,92.7,50.4,12.1,3,1,3.0,8.0,1,2012.0,30,27.448113,53.875772,"Юрия Семеняко ул, 14, Минск",ООО МИР НЕДВИЖИМОСТИ ПРО
1080357220,2026-08-11T11:27:18Z,2-комнатная квартира. Длительная аренда .,"Полностью готова к проживанию, меблирована. Сантехника grohe, belbagno, техника bosch, Electrolux. Посудомоечная машина, стиральная машина, встроенная",650.0,1916.2,False,https://re.kufar.by/vi/1080357220,2.0,,72.0,58.2,12.4,1,10,7.0,9.0,1,2007.0,29,27.488385,53.879212,"Гурского ул, 44к2, Минск",Инара
1078743944,2026-08-11T11:22:07Z,В 3-х минутах езды от вокзала двухкомнатная квартира. Уютная сталинка рядом с центром,"Жилье в европейском стиле в центре Минска. Главное преимущество - квартира находится в 2 остановках от железнодорожного и авто вокзалов, ст. метро ""Пл",912.48,2690.0,False,https://re.kufar.by/vi/1078743944,4.0,,49.0,35.0,7.0,1,10,3.0,4.0,3,1959.0,27,27.567365,53.882991,"Маяковского ул, 10, Минск",Olga
1079390673,2026-08-11T11:20:43Z,"3-комнатная квартира, Скрыганова 4А Первая сдача","Сдается светлая, просторная и полностью укомплектованная 3-комнатная квартира в Минске.  Ремонт выполнен в современном стиле с использованием качестве",1153.66,3401.0,False,https://re.kufar.by/vi/1079390673,1.0,110,96.0,,,1,10,5.0,10.0,,2010.0,30,27.518065,53.910675,"Скрыганова ул, 4А, Минск",Кристина
1080471688,2026-08-11T11:18:26Z,Двухуровневая 3-комнатная квартира с панорамным видом,"Сдается просторная двухуровневая 3-комнатная квартира площадью 84 м² на 19 этаже современного дома по адресу ул. Чюрлёниса, 26.

Квартира с дизайнерск",1500.0,4422.0,False,https://re.kufar.by/vi/1080471688,3.0,,84.0,,,2,10,19.0,20.0,,,29,27.483202,53.853551,"Чюрлёниса ул, 26, Минск",Юлия
1080292852,2026-08-11T11:17:07Z,Сдается 2-х комнатная квартира 3 мин до метро,"Сдается уютная двухкомнатная квартира на длительный срок. 
Сторона солнечная. 
Дом находится в тихом месте. Рядом водоем Мухля.
Дом удачно расположен.",650.0,1916.2,False,https://re.kufar.by/vi/1080292852,2.0,30,53.8,28.8,17.5,,25,3.0,18.0,2,,29,27.481612,53.851787,"Ежи Гедройца ул, 14, Минск",Татьяна
1080590179,2026-08-11T11:15:14Z,Сдам квартиру,Сдам квартиру на длительный срок по договору.  + коммунальные платежи.,280.0,825.44,False,https://re.kufar.by/vi/1080590179,,310,35.0,17.0,7.0,3,1,6.0,9.0,1,1989.0,26,27.705014,53.842088,"Алеся Бачило ул, 2, Минск",модест
1080593591,2026-08-11T11:05:16Z,Аренда квартиры,"Квартира после косметического ремонта,ранее не сдавалась.Тихий центр.",508.82,1500.0,False,https://re.kufar.by/vi/1080593591,3.0,,49.0,31.0,7.0,3,1,2.0,9.0,3,1985.0,23,27.594727,53.933375,"Восточная ул, 38, Минск",Елена
1078822172,2026-08-11T10:57:29Z,Аренда квартир,"Сдаётся на длительный срок. Уютная светлая квартира в тихом районе города. Просторная кухня со всем необходимым. Высота потолка 2,72м. В санузле прису",750.0,2211.0,False,https://re.kufar.by/vi/1078822172,4.0,,70.0,33.3,15.2,3,5,5.0,17.0,3,2005.0,23,27.560259,53.923026,"Веры Хоружей ул, 34А, Минск",Екатерина
1080591001,2026-08-11T10:46:26Z,Квартира,Новая квартира по договору на длительный срок. Без посредников.,650.0,1916.2,False,https://re.kufar.by/vi/1080591001,,170,43.0,,,1,,25.0,25.0,,2022.0,28,27.531441,53.866099,"Леонида Левина ул, 11, Минск",Миша
1080590141,2026-08-11T10:37:10Z,Сдается 1-комнатная квартира на Юго-Западе. Первая сдача,Сдается однокомнатная квартира от собственника для 1-2 человек/семьи. Дом после капитального ремонта. В квартире сделан свежий ремонт с заменой провод,510.0,1503.48,False,https://re.kufar.by/vi/1080590141,2.0,320,33.1,17.9,7.2,3,5,4.0,9.0,1,1982.0,29,27.465738,53.864437,"Газеты Звязда пр, 22к1, Минск",Полина
1074270842,2026-08-11T10:34:44Z,"Сдам Пентхаус на 25 этаже, потолки 3м и видом на фин центр.","Сдается квартира (первая сдача) с  дизайнерским ремонтом, с видом на фин центр и потолками 3м на 25 этаже, Парню или девушке БЕЗ домашних животных, на",900.0,2653.2,False,https://re.kufar.by/vi/1074270842,2.0,170,40.0,,,,10,25.0,25.0,2,2022.0,28,27.537792,53.864315,"Белградская ул, 9, Минск",Василь
1061915646,2026-08-11T10:28:45Z,Сдам квартиру в г. Минск для командированных,"Предлагаем квартиру для КОМАНДИРОВАННЫХ. Работаем с ЮРЛИЦАМИ.
Предоставляем отчетные документы, возможен наличный и безналичный расчет.

Аренда от 15",0.0,0.0,True,https://re.kufar.by/vi/1061915646,5.0,,65.0,,,,,3.0,9.0,,,23,27.565856,53.935262,"Лили Карастояновой ул, Минск",ООО ШаКоХаус
1080589104,2026-08-11T10:25:34Z,БЕЗ КОМИССИИ ДЛЯ НАНИМАТЕЛЯ.,"Без комиссии для нанимателя!

В стоимость аренды включено машиноместо в подземном паркинге, а сам дом обслуживают личный сантехник и электрик.

3‑комн",1200.0,3537.6,True,https://re.kufar.by/vi/1080589104,,,126.0,,,2,,3.0,7.0,3,2002.0,22,27.529456,53.914266,"Чехова ул, 3, Минск",ООО ''Риэлтерский центр Столицы''
1078701497,2026-08-11T09:49:12Z,Сдается 3х-комнатная квартира,"От собственника сдается уютная просторная квартира в экологически чистом районе с артезианской водой с чистым воздухом желательно семье, без домашних",800.0,2358.4,False,https://re.kufar.by/vi/1078701497,,50,93.7,67.5,,3,10,4.0,9.0,,2012.0,24,27.708256,53.941548,"Водолажского ул, 8А, Минск",Галина Георгиевна
1077670971,2026-08-11T09:47:32Z,Квартира,"Сдается стильная студия с  дизайнерским ремонтом,продуманным эргономичным зонированием,район Минск Мир на долгосрочный период,ПЕРВОЕ заселение,все нов",580.0,1709.84,False,https://re.kufar.by/vi/1077670971,2.0,170,33.0,,,3,10,5.0,25.0,2,2025.0,28,27.554519,53.858612,"Леонида Щемелёва ул, 30, Минск",Анна
1080585743,2026-08-11T09:47:28Z,Уютная квартира в аренду на длительный срок,"Сдается квартира новая с ремонтом, со всеми удобствами для проживания.
Оборудованная современной техникой и новой мебелью
Просторная квартира с большо",700.0,2063.6,False,https://re.kufar.by/vi/1080585743,2.0,170,40.3,36.2,,3,10,17.0,25.0,10,2024.0,28,27.555345,53.860768,"Игоря Лученка ул, 32, Минск",елена
1072512022,2026-08-11T09:47:26Z,"Аренда 2 кв. по просп. Пушкина, 67","Квартира сдаётся только гражданам РБ, не больше двух человек, без животных.

В квартире никто не зарегистрирован, коммунальные платежи 100 %.

2х-комн",440.98,1300.0,True,https://re.kufar.by/vi/1072512022,,205,59.9,37.2,7.7,3,,8.0,12.0,1,1976.0,30,27.493731,53.916248,"Пушкина пр, 67, Минск",Агентство недвижимости ''Юриэлт'' в Минске
1080585349,2026-08-11T09:43:46Z,Аренда 2-комнатной квартиры,"Отличная, теплая квартира в центре города. Интересует долгосрочная аренда (свыше 1 года). Зарегистрировано 2 человека. Только граждане РБ и без животн",593.62,1750.0,False,https://re.kufar.by/vi/1080585349,,,51.0,31.0,8.0,3,5,3.0,9.0,3,1989.0,22,27.535942,53.913995,"Победителей пр, 39, Минск",Марина
1079009973,2026-08-11T09:32:17Z,3- комнатная квартира в самом центре,самый центр.кирпичный дом.сталинка.шикарный вид из окна.потолки 3 м .рядом парк и набережная.,850.0,2505.8,False,https://re.kufar.by/vi/1079009973,6.0,,84.0,47.0,10.6,2,5,5.0,5.0,,1953.0,25,27.573842,53.906952,"Независимости пр, 34, Минск",Вадим
1074587202,2026-08-11T09:23:51Z,"Снять 2-комнатную квартиру, просп. газеты Правда, 9/А","Современная, светлая квартира с хорошим ремонтом и мебелью. Подключен интернет. В прихожей установлен просторный шкаф-купе. Есть полностью оборудованн",650.0,1916.2,False,https://re.kufar.by/vi/1074587202,3.0,320,61.8,28.7,9.9,1,5,8.0,25.0,4,2014.0,29,27.486534,53.869746,"Газеты Правда пр, 9А, Минск",Светлана
1080456104,2026-08-11T09:22:59Z,Просторная студия с новым ремонтом в долгосрочную аренду,"Сдается в аренду в долгосрочную/краткосрочную (от 3 месяцев) аренду просторная квартира-студия (55 кВ.м) с нишей для кровати, отдельной гардеробной ко",550.0,1621.4,False,https://re.kufar.by/vi/1080456104,4.0,220,63.0,55.0,,1,5,6.0,15.0,10,2012.0,23,27.585313,53.937483,"Тургенева ул, 1, Минск",Ольга
1077462915,2026-08-11T09:20:34Z,Светлая и уютная студия в современном микрорайоне Minsk World,"Вашему вниманию представлена светлая и уютная студия в современном микрорайоне Minsk World, готовая к заселению.

Локация:

Адрес: ул. Братская, д. 6,",559.7,1650.0,True,https://re.kufar.by/vi/1077462915,1.0,170,31.6,24.3,,3,,4.0,19.0,10,2018.0,28,27.552929,53.870086,"Братская ул, 6, Минск",ООО ''АН Клевер''
1080582477,2026-08-11T09:19:39Z,Квартира,"Сдаем квартиру долгосрочно. Квартира полностью мебелирована, очень теплая. Оборудована большая система для хранения вещей, грамотное зонирование площа",520.0,1532.96,False,https://re.kufar.by/vi/1080582477,,170,31.0,,,1,,2.0,,,,28,27.552929,53.870086,"Братская ул, 6, Минск",Катерина
1080581798,2026-08-11T09:11:39Z,БЕЗ КОМИССИИ ДЛЯ НАНИМАТЕЛЯ.,"БЕЗ КОМИССИИ ДЛЯ НАНИМАТЕЛЯ!

ЗАСЕЛЕНИЕ С 1 СЕНТЯБРЯ, посмотреть и забронировать по согласованию можно раньше.

2–комнатная квартира в двух остановках",500.0,1474.0,True,https://re.kufar.by/vi/1080581798,,150,63.0,,9.5,3,,18.0,19.0,1,2001.0,29,27.456171,53.847124,"Космонавтов ул, 41, Минск",ООО ''Риэлтерский центр Столицы''
1080581671,2026-08-11T09:10:12Z,Впервые сдается  в аренду комфортная  2-х комнатная  квартира,"Сдам полностью обустроенную, комфортную и очень уютную квартиру на длительный срок. Площадь 59.9 м. кв.

Квартира находится на 8-ом этаже (всего в это",670.0,1975.16,False,https://re.kufar.by/vi/1080581671,4.0,,59.9,33.8,10.3,3,5,8.0,9.0,10,2007.0,30,27.476725,53.907641,"Притыцкого ул, 39, Минск",M.М.
1080581600,2026-08-11T09:09:30Z,Квартира сдается,Сдается трёхкомнатная квартира с очень хорошим ремонтом и мебелью. Только аккуратной женщине. Квартира будет проверяться ежемесячно в день получения д,407.06,1200.0,False,https://re.kufar.by/vi/1080581600,2.0,230,64.0,39.0,10.0,3,,4.0,12.0,1,,27,27.600522,53.860444,"Плеханова ул, 97к3, Минск",валентина
1077727135,2026-08-11T09:09:27Z,Сдаётся 1-комн квартира в Степянке,"Сдаётся 1-комн квартира в Степянке- одном из самых зелёных районов города.
Просмотр квартиры с 11 августа.
Ремонт скромный, но есть все необходимое: к",440.98,1300.0,False,https://re.kufar.by/vi/1077727135,2.0,255,37.8,17.2,9.2,3,1,8.0,9.0,1,2010.0,25,27.675549646582457,53.913320836974655,"Связистов ул, 8, Минск",Людмила
1078686586,2026-08-11T09:08:10Z,Сдается теплая и уютная 2-х комнатная квартира,В спальном районе сдается теплая 2-х комнатная квартира порядочным и аккуратным людям. Рядом метро Пушкинская. В шаговой доступности парк 60-летия Вел,610.58,1800.0,False,https://re.kufar.by/vi/1078686586,4.0,205,48.0,32.0,7.0,1,5,3.0,5.0,1,,30,27.490882,53.919346,"Данилы Сердича ул, 56, Минск",Анастасия
1080581427,2026-08-11T09:07:31Z,Сдам,"Однокомнатная квартира. Мебель, бытовая техника. 400 + коммунальные платежи",400.0,1179.2,False,https://re.kufar.by/vi/1080581427,,15,30.0,30.0,,3,1,2.0,9.0,1,,28,27.548455,53.8778,"Воронянского ул, Минск",Олег
1070746787,2026-08-11T09:06:45Z,Сдам 1-комнатную квартиру-студию на длительный срок,"Очень светлая приятная квартира. Летом не жарко, зимой тепло.
   Прописан собственник, низкая коммуналка. 
Сдам на длительный срок парню, девушке, пар",508.82,1500.0,False,https://re.kufar.by/vi/1070746787,2.0,170,31.3,24.2,,3,5,23.0,25.0,,2023.0,28,27.554429,53.862855,"Игоря Лученка ул, 29, Минск",Алексей
